doctor_id,first_name,last_name,age,email,specialization,graduation_year,university_grade,educational_degree,hire_year,years_of_experience,rating_avg,salary,gender
94936,Alison,Acosta,44,morrisonnicholas@example.org,Dermatology,2022,C,Bachelor,2022,31,1.84,11518.32,female
94939,Brandon,Richards,69,cthompson@example.com,Pharmacy,1980,B,PhD,2021,9,1.14,22370.05,male
94945,Julie,Jones,41,joyce30@example.com,Pharmacy,2011,D,PhD,2025,14,2.16,96944.59,female
94948,Ashley,Choi,86,jamesbass@example.net,Pediatrics,2025,B,Bachelor,2023,19,3.99,39443.2,male
94949,Christopher,Moore,27,panderson@example.com,Radiology,1982,D,Bachelor,2023,6,2.73,35597.3,female
94964,Zachary,Martin,44,davidburns@example.net,Neurology,2018,B,Bachelor,2024,8,1.88,43346.16,male
94968,Mark,White,95,smithsandra@example.net,Orthopedics,1997,C,Master,2023,18,1.63,21564.11,male
94972,Brittany,Wolf,98,tina34@example.org,Neurology,2008,A,PhD,2024,1,3.89,42177.9,female
94976,Cheryl,Gregory,36,dhall@example.net,Pharmacy,1985,B,Bachelor,2024,37,4.57,81915.56,female
94987,Michael,Weaver,54,umoore@example.org,Neurology,1984,B,Master,2022,9,1.09,66861.61,female
94988,Kimberly,Mcintyre,88,dcole@example.org,Radiology,2009,D,PhD,2021,9,3.69,64290.74,male
95009,Tiffany,Frederick,72,yayers@example.com,Oncology,1982,A,Bachelor,2023,33,4.28,31833.18,male
95041,Jennifer,Kelly,79,ubauer@example.com,Pharmacy,2015,D,Master,2024,31,3.11,35275.29,male
95054,Leah,Mercado,37,tammy84@example.com,Laboratory,2020,C,Master,2025,26,1.37,96256.86,male
95076,Ryan,Alvarez,89,kathleen78@example.net,Neurology,2016,A,Bachelor,2022,9,1.54,13454.13,female
95081,Travis,Pope,80,monica99@example.org,Pediatrics,2016,B,PhD,2022,8,4.79,62103.79,female
95083,Jonathan,Odonnell,76,cpierce@example.com,Surgery,2004,A,PhD,2023,28,3.24,89169.83,female
95126,Jeffrey,Cook,66,xfoster@example.com,Orthopedics,2004,D,Master,2025,36,1.77,6280.36,female
95131,Jessica,Gordon,79,nthompson@example.net,Orthopedics,2017,C,PhD,2025,19,2.15,2593.19,female
95168,Crystal,Singh,33,charleswilson@example.org,Surgery,2019,A,Master,2021,26,2.86,36928.74,male
95172,Michelle,Kelley,44,benjaminwilliams@example.net,Orthopedics,1991,C,Bachelor,2021,35,1.73,73474.94,male
95174,Joseph,Green,48,rlindsey@example.com,Surgery,2019,D,PhD,2021,4,4.52,47018.69,male
95186,Connie,Johnson,99,reedkatherine@example.net,Dermatology,2001,B,Master,2021,40,1.61,75060.37,female
95188,Annette,Harris,34,richardsonjeffrey@example.org,Pharmacy,2012,B,Master,2021,35,2.17,22860.23,female
95195,Ryan,Hernandez,37,ldavis@example.com,Orthopedics,1995,D,PhD,2021,1,3.99,68838.31,female
95196,Karen,Adams,72,perezpamela@example.org,Surgery,2025,C,Master,2023,10,1.38,49967.83,female
95211,Helen,Tyler,31,samanthawoodard@example.org,Oncology,2007,C,Bachelor,2022,10,1.9,58585.71,female
95219,Joseph,Cantu,96,tmichael@example.com,Oncology,2020,D,Master,2025,10,3.48,98424.15,male
95220,Christian,Melton,88,nicholsjohn@example.net,Neurology,2006,E,Bachelor,2024,16,4.85,91721.92,male
95242,Jennifer,Christensen,52,romankevin@example.org,Oncology,2024,D,Master,2024,1,3.7,87749.11,female
95251,Alicia,Anderson,36,dennis16@example.net,Pharmacy,1998,B,Master,2021,34,1.91,85300.64,female
95256,Tammy,Sexton,31,beasleystacey@example.net,Cardiology,2006,D,Bachelor,2025,40,3.55,95226.5,male
95257,Brandon,Watson,72,silvayvette@example.com,Surgery,1990,E,Bachelor,2022,32,1.52,27868.85,male
95272,Neil,Ray,28,luis08@example.net,ICU,1986,C,Master,2021,1,4.96,92585.48,female
95275,Jim,Sanchez,79,walterkatherine@example.com,Radiology,2023,E,PhD,2022,21,1.56,43087.57,female
95280,Marc,Lopez,55,joselee@example.com,Cardiology,2017,C,PhD,2022,11,2.8,89028.51,male
95298,Shane,Moore,63,ryan20@example.org,Laboratory,1990,A,Master,2023,23,4.99,27881.17,male
95304,Adam,Shepard,73,thompsondawn@example.org,Pharmacy,1982,B,Bachelor,2022,32,1.79,78811.46,female
95312,Leslie,Craig,81,jaime96@example.net,Pharmacy,2000,C,Master,2022,4,4.01,15074.25,male
95323,Andrew,Ramos,79,roberttorres@example.com,Orthopedics,2003,D,Bachelor,2023,36,3.32,15912.97,female
95370,Raymond,Miller,73,srollins@example.net,Pediatrics,1985,B,PhD,2021,10,1.47,80724.93,female
95376,Michael,Taylor,85,ygrant@example.net,Laboratory,2020,C,Master,2022,40,1.74,12627.6,male
95386,Nicholas,Daniels,42,wbridges@example.com,Pediatrics,2006,E,Bachelor,2021,39,4.04,72347.58,male
95390,Jimmy,King,41,clarkrandy@example.org,Laboratory,1981,D,PhD,2021,16,3.81,14792.7,female
95396,Madison,Dunn,34,msmith@example.net,Oncology,2004,E,PhD,2025,14,4.3,20642.27,female
95399,Meghan,Warren,93,laurenwest@example.com,ICU,2015,B,Bachelor,2023,12,4.76,83883.48,female
95410,Brian,Hurst,56,andrew67@example.com,ICU,2009,D,PhD,2022,4,3.85,89861.42,male
95419,Kathy,Rodriguez,51,michaelmartinez@example.com,Pediatrics,1991,B,Bachelor,2021,31,4.91,67619.76,female
95422,Andrew,Weaver,50,renee38@example.org,Cardiology,1985,A,PhD,2023,40,2.59,58085.23,female
95427,Edward,Meyers,90,brenda03@example.org,Cardiology,2010,E,Bachelor,2023,10,2.54,82577.62,male
95435,Glenn,Strong,35,samuelgarcia@example.org,Neurology,1995,C,PhD,2025,27,4.26,72392.32,male
95438,Brett,Jarvis,49,hicksandrew@example.com,Emergency,2011,A,Master,2025,17,2.53,45033.99,male
95448,Danielle,Hernandez,75,qchase@example.org,Laboratory,1999,B,Master,2022,31,1.43,65919.27,female
95450,Stephanie,Duncan,25,lindaperez@example.com,Radiology,2024,A,Master,2024,17,4,49313.8,female
95451,Marissa,Moore,39,charlesgarcia@example.org,Neurology,2002,B,PhD,2022,1,2.29,43647.8,female
95466,Kelly,Alexander,40,goconnor@example.org,Pharmacy,2025,B,Master,2021,28,2.49,70737.37,male
95485,Samuel,Sloan,70,timothywhite@example.com,Pediatrics,2009,D,Bachelor,2024,26,4.97,60917.28,male
95489,Cheyenne,Hatfield,84,daniel93@example.net,Radiology,2009,D,Bachelor,2025,1,4.97,66817.22,female
95492,Dennis,Shaffer,89,vangbriana@example.org,Neurology,2001,A,PhD,2024,27,4.49,11279.68,female
95507,David,Davis,35,rberry@example.com,Radiology,1981,E,PhD,2024,34,1.56,35041.25,male
95517,Anita,Smith,48,joewells@example.org,Surgery,1994,A,Master,2022,10,4.46,44458.22,male
95518,Ashley,Moore,41,richardsondebbie@example.com,Radiology,2025,D,PhD,2024,4,3.75,19360.46,female
95538,Valerie,Fernandez,100,lpage@example.com,Laboratory,2010,C,Master,2021,22,4.37,69624.27,male
95563,Megan,Porter,49,khoward@example.com,Neurology,2002,B,PhD,2023,13,4.18,6215.04,female
95572,Renee,Ramirez,71,jvargas@example.org,Pediatrics,2025,D,Master,2024,6,1.83,31999.95,female
95595,Mary,Peck,46,urobles@example.net,ICU,2002,C,Bachelor,2024,24,2.06,5094.86,male
95598,Ashley,Armstrong,85,kevin24@example.com,ICU,2015,B,Bachelor,2022,22,4.62,51990.15,male
95602,Jeremy,Morgan,70,laura03@example.com,Emergency,1999,B,PhD,2025,6,1.02,37484.6,male
95603,Danny,Walker,36,sarahbrown@example.org,Laboratory,1986,C,Bachelor,2024,17,2.12,23699.92,female
95604,Tara,Martin,48,grahamjesse@example.org,Emergency,1983,E,Master,2021,17,3.46,41570.15,female
95621,Tiffany,Caldwell,90,zle@example.net,Pediatrics,2002,A,Master,2023,24,1.06,95566.76,female
95630,Michelle,Barajas,36,matthewvaughn@example.org,Pharmacy,2015,C,PhD,2024,12,1.32,44118.45,female
95633,Deborah,Morris,41,melaniethompson@example.org,Pharmacy,2011,E,Bachelor,2022,5,1.06,17824.74,female
95636,Amber,Hunter,24,joneskrista@example.org,Neurology,1984,A,PhD,2024,11,3.47,38736.52,female
95649,Chris,Short,84,yhensley@example.net,Neurology,1997,D,Master,2023,20,2.31,81043.77,female
95652,Andrew,Nguyen,48,kingdonna@example.net,Cardiology,2014,C,Bachelor,2021,9,4.61,27465.77,female
95662,Sean,Foster,75,qmccoy@example.org,Oncology,2013,E,Master,2022,22,2.45,48400.2,female
95663,John,Jackson,89,kyle91@example.com,Surgery,2001,E,Master,2021,38,2.36,75799.57,female
95697,Timothy,Schaefer,96,jsmith@example.com,ICU,2018,B,Master,2021,22,3.78,93634.04,female
95721,Lisa,Grant,83,brooke76@example.org,Pediatrics,2004,C,Bachelor,2025,35,2.09,61353.89,female
95733,Ashley,Davidson,34,jessica50@example.net,Emergency,2015,A,Bachelor,2024,32,4.94,54438.67,male
95738,Andre,Nelson,56,esalinas@example.org,Emergency,2007,A,Master,2025,38,1.67,34451.04,male
95741,Daniel,Martin,28,allisonperez@example.com,Oncology,2002,D,Master,2023,17,4.25,98185.28,male
95743,Emily,Avila,76,sarah30@example.org,Pharmacy,2018,D,PhD,2023,37,2.93,4561.74,male
95744,Steven,Meza,43,hillaudrey@example.net,Emergency,1982,D,Master,2022,34,4.66,77065.61,male
95745,Tammy,Thompson,70,medinatiffany@example.net,Pharmacy,2018,D,PhD,2025,13,4.4,17815.17,male
95749,Robin,Molina,34,patrick04@example.net,Pharmacy,2005,A,Bachelor,2022,6,2.33,64829.11,female
95779,Cindy,Torres,77,obrientimothy@example.net,ICU,2017,D,PhD,2021,30,3.33,58890.28,male
95782,Linda,Garcia,72,nicole26@example.org,Cardiology,2014,B,PhD,2023,1,4.57,76171.08,male
95792,Michael,Suarez,99,nguyenlaura@example.net,Pharmacy,1992,D,Master,2023,18,2.78,94085.55,female
95818,Christopher,Baker,75,shaffercraig@example.org,Neurology,1992,A,Master,2022,22,2.49,70416.83,female
95821,Jacqueline,Lynch,75,stephensashley@example.org,Pharmacy,1997,C,Master,2023,22,1.14,63279.44,male
95825,Shari,Jones,51,david38@example.net,Neurology,1997,A,Bachelor,2021,34,1.41,94499.08,female
95831,Nicole,Steele,95,levi67@example.com,Emergency,1986,A,Bachelor,2025,25,1.6,32451.76,male
95836,Michael,Spears,30,chall@example.net,Radiology,1993,D,PhD,2024,30,3.96,29917.54,female
95843,Cynthia,Parker,29,pferguson@example.com,Cardiology,1988,D,Bachelor,2025,4,3.72,99687.19,male
95867,Kristin,Baldwin,49,cathycarrillo@example.net,Neurology,1991,C,PhD,2021,9,3.68,95197.38,male
95870,Heather,Lewis,28,bgregory@example.org,Neurology,2008,B,Bachelor,2024,39,3.2,93213.53,female
95895,Daniel,Dixon,81,catherine77@example.org,Laboratory,1991,C,Master,2025,26,3.75,61298.77,male
95901,Lisa,Lambert,84,tara23@example.com,ICU,2023,C,Master,2024,4,1.45,80471.37,female
95909,Joseph,Franklin,83,cindygarrett@example.org,Dermatology,1998,B,Bachelor,2024,35,2.34,98937.5,male
95915,Christian,King,75,adammartinez@example.com,Emergency,1990,D,PhD,2024,15,2.18,45649.26,male
95919,Adam,Ayers,88,brownbrian@example.net,Dermatology,2017,C,Bachelor,2023,37,4.89,25548.04,male
95929,Russell,Hicks,36,kristin46@example.com,Pharmacy,2011,A,Master,2022,25,2.6,7062.48,male
95957,Jodi,Thompson,72,smithmelissa@example.org,Pharmacy,2006,B,PhD,2023,15,2.54,82196.8,male
95973,Jason,Robbins,42,bridgespatricia@example.net,Pharmacy,2019,C,Bachelor,2023,31,3.23,57205.65,male
95980,William,Wilson,68,adamsjames@example.com,Laboratory,1983,E,Master,2025,12,2.07,94047.09,male
95991,Julie,Chavez,31,yhall@example.com,ICU,2021,C,Bachelor,2021,31,4.28,90346.78,male
95992,Lisa,Warren,40,dianawright@example.com,Neurology,2018,C,Master,2024,19,2.56,4840.09,female
95997,Melanie,Harris,97,frankrussell@example.com,Oncology,2016,B,PhD,2022,40,4.26,82785.88,male
95999,Katelyn,Smith,43,cnguyen@example.net,Oncology,1997,E,PhD,2025,17,3.34,69643.75,male
96002,Patrick,Rogers,51,jrobertson@example.net,Dermatology,2023,A,Bachelor,2025,10,1.34,33420.72,male
96005,Rachel,Hodges,60,edwardrandolph@example.org,Pharmacy,1986,A,Bachelor,2024,9,4.29,74766.07,female
96015,Dawn,Wise,44,collinslaura@example.com,Oncology,2002,B,Bachelor,2025,3,2.39,92695.05,female
96032,Craig,Huffman,97,martindavid@example.net,Laboratory,1995,B,PhD,2021,15,4.99,74998.25,male
96040,Cody,Williams,28,carolwashington@example.net,Neurology,2006,A,Bachelor,2023,1,3.99,59565.73,male
96043,Crystal,Anderson,69,bennettzachary@example.net,Laboratory,2014,B,Bachelor,2022,15,2.46,18355.78,male
96050,Ronald,Murphy,97,bowmanjoel@example.net,Radiology,1995,A,PhD,2024,32,4.67,47177.56,male
96051,Mackenzie,Williams,29,juanhardin@example.net,Surgery,1998,C,Master,2025,16,4.16,36612.84,male
96063,Kevin,Russell,66,hmurray@example.org,ICU,1988,C,Bachelor,2022,13,2.95,20433.71,male
96068,Diane,Garcia,74,dennis58@example.com,Emergency,2000,A,Master,2021,12,4.93,48790.5,female
96073,Chase,Mckinney,83,cindy54@example.net,Emergency,1985,C,Master,2021,13,3.6,14261.51,male
96081,Ryan,Thompson,33,janegonzalez@example.org,Cardiology,2017,E,Master,2024,25,2.28,19318.78,male
96106,Sandra,Payne,51,marypatrick@example.net,Neurology,1992,E,Bachelor,2023,24,2.65,82510.51,female
96107,Ryan,Cruz,94,hollydavis@example.net,Pediatrics,1996,D,Master,2023,15,1.8,17884.78,male
96117,Alexander,Johnson,54,burchsara@example.com,Dermatology,2016,E,Bachelor,2022,20,1.12,48190.24,male
96169,Joseph,Gutierrez,63,lauradickson@example.net,ICU,1995,D,Bachelor,2022,16,4.08,93673.98,male
96173,William,Fowler,84,mitchelldanielle@example.org,Neurology,2023,C,Bachelor,2022,16,4.55,78978.12,male
96185,Adam,Pena,61,wendysantos@example.com,Radiology,1994,B,PhD,2024,15,2.51,65122.32,female
96191,Dawn,Harding,36,ghunt@example.net,Pharmacy,2024,C,Bachelor,2022,26,4.64,25280.7,female
96196,Madison,Holt,54,yharris@example.org,Emergency,1990,B,PhD,2023,4,1.45,8382.87,female
96212,Leon,Wade,52,maytony@example.net,Pharmacy,1986,E,Master,2024,26,3.69,46296.05,male
96224,Catherine,Bender,43,jessica41@example.com,Radiology,1993,E,PhD,2025,9,2.51,59624.54,female
96241,Chris,Nguyen,26,sthompson@example.net,Radiology,2011,A,PhD,2023,38,2.92,44734.71,male
96248,Brandon,Chen,31,sararoach@example.com,Radiology,2022,E,Bachelor,2025,28,3.55,82719.91,male
96264,Felicia,Pugh,23,orogers@example.com,Laboratory,2024,B,PhD,2025,35,1.81,76332.14,female
96288,Nicole,Simon,96,kstone@example.net,Oncology,2001,A,PhD,2024,22,3.13,62403.93,male
96295,Lisa,Lloyd,45,qmiller@example.com,Surgery,2009,E,Bachelor,2024,15,4.92,54059.13,male
96303,Rodney,Gross,42,jonesduane@example.com,Orthopedics,1997,D,Bachelor,2022,33,4.54,19714.83,male
96304,Steve,Henderson,64,villegasjoanne@example.org,Cardiology,1980,B,Master,2023,37,3.74,14159.74,male
96305,Michael,Ritter,97,mnorton@example.org,Pediatrics,1990,C,PhD,2025,38,4.95,7066.81,female
96306,Vanessa,Guerrero,100,lterry@example.com,Surgery,1992,E,PhD,2025,1,2.37,62145.78,male
96308,Samantha,Foster,71,fwoods@example.net,Radiology,1988,C,Master,2023,1,1.73,83595.22,male
96313,Michael,Gardner,80,dking@example.org,Dermatology,2009,C,Master,2023,26,1.53,53933.8,female
96328,Logan,Pittman,48,jesseforbes@example.net,Pharmacy,2020,C,Master,2021,20,2.15,85818.49,male
96363,Danielle,Russell,93,wwatson@example.com,Neurology,2014,D,PhD,2024,31,2.05,78272.8,male
96379,Denise,Cox,53,gregoryvanessa@example.org,Oncology,2025,D,PhD,2025,6,4.68,43718.8,female
96380,Kelli,Boyd,42,thomasmaldonado@example.com,Dermatology,1982,A,Master,2025,3,2.7,40643.38,male
96383,Brent,Hernandez,97,paulzhang@example.net,Radiology,1994,A,Bachelor,2022,30,2.95,15555.97,female
96384,Mark,Chavez,50,charlesharris@example.net,Pediatrics,2019,C,PhD,2023,9,4.93,65708.47,male
96388,Diana,Andrews,62,whitakerbrittany@example.org,Surgery,1989,A,Master,2023,24,3.61,32802.28,female
96393,Chelsea,Spencer,24,hollandjustin@example.com,Pediatrics,1982,B,Bachelor,2023,5,2.51,72530.13,female
96404,Sandra,Thompson,78,eric34@example.org,Dermatology,2016,E,PhD,2022,25,2.19,44570.24,male
96417,Jaclyn,Lin,27,shannonanthony@example.com,Emergency,1998,A,Master,2023,34,3.05,14772.6,male
96420,Edward,Torres,97,dorothyglenn@example.org,ICU,2016,B,Master,2023,3,4.64,24283.76,female
96434,Amy,Adkins,87,williamsthomas@example.net,Radiology,1983,A,PhD,2024,18,1.18,34688.54,female
96461,Wendy,Vargas,80,amandaroberts@example.net,Laboratory,2025,A,Bachelor,2023,22,1.85,54012.57,female
96467,Maria,Potter,75,nancy07@example.com,Emergency,2003,A,PhD,2022,5,2.24,51665.94,female
96477,Diana,Rivers,39,scott40@example.com,Pediatrics,2023,E,Bachelor,2023,1,1.94,65034.09,female
96526,Debra,Sullivan,35,powellstephen@example.com,Orthopedics,1997,D,PhD,2023,9,2.19,56770.29,female
96531,Jessica,Henry,31,hayesrachel@example.com,Emergency,2003,A,Bachelor,2023,13,3.72,8649.45,female
96540,Julie,Hill,49,lpreston@example.net,ICU,2000,D,Bachelor,2023,12,2.81,50804.8,male
96541,Charles,Taylor,57,steven22@example.com,Dermatology,2024,E,Master,2024,24,2.47,91575.47,female
96542,Joshua,Rogers,40,swagner@example.org,Neurology,2005,B,Master,2021,22,2.13,29995.89,female
96555,Patricia,Taylor,85,lewisdeanna@example.net,Cardiology,2002,C,Bachelor,2022,14,1.01,4020.88,male
96562,Mary,Daniel,54,millerbrandon@example.com,Emergency,2009,A,Bachelor,2022,1,4.39,17898.06,male
96564,Austin,Erickson,35,matthewreeves@example.net,Surgery,2019,C,Bachelor,2025,17,1.95,48191.85,female
96576,Selena,Chen,100,jasonklein@example.net,Laboratory,2020,D,Bachelor,2023,34,1.16,54913.11,male
96587,Michael,Gibson,25,soliver@example.org,Oncology,1992,A,Master,2021,10,2.88,96230.77,male
96631,Peter,Goodman,24,selenarobinson@example.org,Neurology,1985,A,Master,2025,15,1.09,58152.23,male
96638,Christopher,Lucas,72,treed@example.com,Neurology,1983,E,Master,2021,3,4.39,9142.41,female
96651,Patricia,Klein,60,ashley70@example.com,Cardiology,1984,B,Master,2024,9,2.18,3961.62,female
96661,Melanie,Marsh,96,vgutierrez@example.com,Cardiology,1981,E,PhD,2025,15,4.63,97464.5,male
96675,Alison,Graham,86,jessica86@example.com,Orthopedics,1984,A,Master,2023,12,4.17,84598.1,female
96709,Michael,Porter,51,ellisluis@example.net,Neurology,1981,E,PhD,2022,9,4.05,67719.75,female
96776,Douglas,Harper,97,bateswilliam@example.org,Orthopedics,1987,A,Master,2021,35,3.01,59589.45,female
96790,Laurie,Carroll,78,robert46@example.net,ICU,1991,A,Bachelor,2025,30,2.61,45073.67,male
96792,David,Velazquez,89,cheryl98@example.net,Pediatrics,2000,E,Bachelor,2024,25,4.79,55499.67,male
96802,Edward,Shaffer,41,roberttaylor@example.net,Pediatrics,2019,A,Master,2023,7,1.14,8900.41,female
96808,Ronald,Pacheco,50,cervantesleslie@example.org,Cardiology,2023,D,Master,2023,21,3.2,10755.4,male
96816,Jennifer,Martin,51,nancywood@example.com,Radiology,2020,E,Bachelor,2021,27,3.91,58779.65,female
96833,Nicholas,Johnson,88,edwardwagner@example.com,Dermatology,2004,D,Bachelor,2025,32,3.63,99585.3,male
96837,Ariel,Fleming,32,cameronanderson@example.org,Laboratory,2003,C,Bachelor,2023,8,1.04,69452.66,male
96849,Connor,Burton,68,contrerasjames@example.org,Laboratory,2010,B,Master,2023,25,2.99,74051.63,female
96853,Edwin,Rivera,88,deborahmorgan@example.net,ICU,2005,D,Bachelor,2021,8,4.33,76798.89,female
96858,Kathy,Hampton,37,nchambers@example.org,Oncology,1980,C,PhD,2024,32,3.91,15757.67,male
96860,Morgan,Thomas,37,grayelizabeth@example.net,Laboratory,2003,C,Bachelor,2021,29,4.9,33967.99,male
96877,Paul,Nelson,100,djensen@example.com,Neurology,2018,A,Bachelor,2021,2,1.74,59013.19,female
96881,Jeffrey,Hill,60,jose45@example.net,Pediatrics,1997,A,Bachelor,2025,9,3.89,58961.98,male
96883,Pamela,Jefferson,94,wjohnson@example.com,Pharmacy,1985,D,PhD,2024,17,3.14,27310.52,male
96905,Lisa,Harper,24,cheryl27@example.net,Laboratory,2019,C,Bachelor,2022,6,3.34,88813.89,female
96906,Kimberly,Lawrence,78,kyliebarker@example.org,Laboratory,1991,A,PhD,2025,13,1.35,48180.13,male
96919,Daniel,Hall,77,andrea40@example.com,Radiology,2025,C,PhD,2022,8,3.06,89107.45,female
96948,Peter,Ward,42,smithkyle@example.com,ICU,2019,E,Bachelor,2023,32,2.65,55967.49,male
96963,Randy,Rodriguez,25,jennifer42@example.net,Neurology,1993,E,PhD,2023,31,3.66,97490.08,female
96974,Steven,Johnson,47,moorekevin@example.net,Cardiology,1980,C,Bachelor,2022,21,3.68,47496.06,female
96994,Andrew,Trujillo,43,bradjenkins@example.net,ICU,1995,D,Master,2025,35,1.5,51248.22,female
97021,Gregory,Gaines,53,kellyrodriguez@example.com,Emergency,1999,A,PhD,2024,34,2.82,3307.25,male
97041,Allen,Wells,24,umendez@example.org,Orthopedics,1995,E,Master,2023,38,4.36,68393.94,female
97048,Tammy,Taylor,33,kevincollins@example.org,Neurology,2025,A,Bachelor,2024,15,1.84,72263.96,male
97067,Corey,Gonzalez,72,dmills@example.com,Emergency,2025,B,PhD,2023,3,3.86,12016.65,male
97069,Brittany,Lopez,91,berrydavid@example.com,Pharmacy,1994,C,Bachelor,2023,22,2.65,56189.21,female
97076,Caitlyn,Lane,25,nlogan@example.org,Pharmacy,2004,E,Master,2023,30,1.89,37745.92,male
97079,Taylor,Vaughn,91,sara44@example.com,Pediatrics,1980,D,PhD,2021,23,2.18,11166.4,male
97080,Patricia,Miller,34,fjohnson@example.org,Cardiology,1981,A,Bachelor,2022,33,3.41,57002.02,female
97094,Keith,Hernandez,28,millerbenjamin@example.com,Emergency,2012,E,Master,2021,38,4.99,95731.1,female
97095,John,Johnson,37,derek94@example.com,Orthopedics,2005,D,PhD,2021,14,1.58,33752.09,female
97098,Patricia,Ramirez,36,jessica65@example.com,Pharmacy,2018,B,Bachelor,2024,11,4.97,50339.12,male
97107,Robin,Levy,53,havery@example.com,Cardiology,1986,A,Master,2023,2,4.63,91727.6,female
97111,Cody,Roberts,96,anthonyortiz@example.org,Emergency,1989,A,PhD,2022,13,2.28,96494.11,male
97122,Victoria,Rosario,25,dawn33@example.org,Orthopedics,2000,E,PhD,2024,33,2.12,69578.81,male
97145,Michael,Baker,34,angela78@example.com,Orthopedics,1997,C,PhD,2021,9,1.96,82238.52,male
97147,Nathan,Adams,72,aaron68@example.net,Oncology,2018,E,Master,2024,31,3.38,25809.92,male
97178,Paul,Montgomery,40,teresa15@example.com,Oncology,2019,C,Bachelor,2024,2,1.4,98927.55,female
